"1812.07715","Khalid Raza","Khalid Raza and Nripendra Kumar Singh","A Tour of Unsupervised Deep Learning for Medical Image Analysis","29 pages, 6 figures, 8 tables",,,,"eess.IV cs.CV cs.LG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Interpretation of medical images for diagnosis and treatment of complex
disease from high-dimensional and heterogeneous data remains a key challenge in
transforming healthcare. In the last few years, both supervised and
unsupervised deep learning achieved promising results in the area of medical
imaging and image analysis. Unlike supervised learning which is biased towards
how it is being supervised and manual efforts to create class label for the
algorithm, unsupervised learning derive insights directly from the data itself,
group the data and help to make data driven decisions without any external
bias. This review systematically presents various unsupervised models applied
to medical image analysis, including autoencoders and its several variants,
Restricted Boltzmann machines, Deep belief networks, Deep Boltzmann machine and
Generative adversarial network. Future research opportunities and challenges of
unsupervised techniques for medical image analysis have also been discussed.
","[{""version"":""v1"",""created"":""Wed, 19 Dec 2018 18:42:05 GMT""}]","2018-12-20"
"1812.08045","Nihar Ranjan Sahoo","Nihar Ranjan Sahoo (For the STAR Collaboration)","Semi-inclusive jets recoiling from $\gamma_{dir}$ and $\pi^{0}$ triggers
  in central Au+Au collisions at $\sqrt {s_{\rm NN}}$ = 200 GeV in STAR","Hard Probes 2018, 6 figures",,,,"nucl-ex hep-ex hep-ph nucl-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report the first measurement of fully corrected semi-inclusive charged
recoil jets for both direct-photon ($\gamma_{dir}$) and $\pi^{0}$ triggers,
within two trigger transverse energy ranges between 9 GeV and 15 GeV, in
central Au+Au collisions at $\sqrt {s_{\rm NN}}$ = 200 GeV using data with an
integrated luminosity of 13 $\rm nb^{-1}$ collected by the STAR experiment. A
comparison between $\pi^{0}$-triggered recoil jets in p+p collisions and PYTHIA
is discussed. A comparison is also presented between the suppression of
$\gamma_{dir}$- and $\pi^{0}$-triggered recoil jets in central Au+Au collisions
with respect to their corresponding PYTHIA references. A strong and similar
level of suppression is observed in recoil-jet yields as a function of jet
transverse momentum for $\gamma_{dir}$+jet and $\pi^{0}$+jet.
","[{""version"":""v1"",""created"":""Wed, 19 Dec 2018 16:01:32 GMT""}]","2018-12-20"
"1812.08046","Maral Dadvar","Maral Dadvar, Kai Eckert","Cyberbullying Detection in Social Networks Using Deep Learning Based
  Models; A Reproducibility Study","13 Pages, 6 Tables",,,,"cs.CL cs.IR cs.SI","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Cyberbullying is a disturbing online misbehaviour with troubling
consequences. It appears in different forms, and in most of the social
networks, it is in textual format. Automatic detection of such incidents
requires intelligent systems. Most of the existing studies have approached this
problem with conventional machine learning models and the majority of the
developed models in these studies are adaptable to a single social network at a
time. In recent studies, deep learning based models have found their way in the
detection of cyberbullying incidents, claiming that they can overcome the
limitations of the conventional models, and improve the detection performance.
In this paper, we investigate the findings of a recent literature in this
regard. We successfully reproduced the findings of this literature and
validated their findings using the same datasets, namely Wikipedia, Twitter,
and Formspring, used by the authors. Then we expanded our work by applying the
developed methods on a new YouTube dataset (~54k posts by ~4k users) and
investigated the performance of the models in new social media platforms. We
also transferred and evaluated the performance of the models trained on one
platform to another platform. Our findings show that the deep learning based
models outperform the machine learning models previously applied to the same
YouTube dataset. We believe that the deep learning based models can also
benefit from integrating other sources of information and looking into the
impact of profile information of the users in social networks.
","[{""version"":""v1"",""created"":""Wed, 19 Dec 2018 16:02:08 GMT""}]","2018-12-20"
"1812.08048","Denis Khomitsky","D.V. Khomitsky, E.A. Lavrukhina, E.Ya. Sherman","Electric dipole spin resonance at shallow donors in quantum wires","8 pages, 4 figures, Supplemental material available at
  https://journals.aps.org/prb/supplemental/10.1103/PhysRevB.99.014308","Phys. Rev. B 99, 014308 (2019)","10.1103/PhysRevB.99.014308",,"cond-mat.mes-hall quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Electric dipole spin resonance is studied theoretically at a shallow donor
formed in a nanowire with spin-orbit coupling in a magnetic field. Such system
may represent a donor-based qubit. The single discrete energy level of the
donor is accompanied by the set of continuum states, which provide a
non-trivial interplay for the picture of electric dipole spin resonance driven
by an external monochromatic field. Strongly nonlinear dependencies of spin
flip time as well as of the coordinate mean values on the electric field
amplitude are observed, demonstrating the significance of coupling to the
continuum for spin-based qubits manipulation in nanostructures.
","[{""version"":""v1"",""created"":""Wed, 19 Dec 2018 16:05:28 GMT""},{""version"":""v2"",""created"":""Thu, 31 Jan 2019 08:52:45 GMT""}]","2019-02-06"
"1812.08049","Ivan S. Yaroslavtsev","Ivan Yaroslavtsev","On strongly orthogonal martingales in UMD Banach spaces",,,,,"math.PR math.CV math.FA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In the present paper we introduce the notion of strongly orthogonal
martingales. Moreover, we show that for any UMD Banach space $X$ and for any
$X$-valued strongly orthogonal martingales $M$ and $N$ such that $N$ is weakly
differentially subordinate to $M$ one has that for any $1<p<\infty$ \[ \mathbb
E \|N_t\|^p \leq \chi_{p, X}^p \mathbb E \|M_t\|^p,\;\;\; t\geq 0, \] with the
sharp constant $\chi_{p, X}$ being the norm of a decoupling-type martingale
transform and being within the range \[ \max\Bigl\{\sqrt{\beta_{p, X}},
\sqrt{\hbar_{p,X}}\Bigr\} \leq \max\{\beta_{p, X}^{\gamma,+}, \beta_{p,
X}^{\gamma, -}\} \leq \chi_{p, X} \leq \min\{\beta_{p, X}, \hbar_{p,X}\}, \]
where $\beta_{p, X}$ is the UMD$_p$ constant of $X$, $\hbar_{p, X}$ is the norm
of the Hilbert transform on $L^p(\mathbb R; X)$, and $\beta_{p, X}^{\gamma,+}$
and $ \beta_{p, X}^{\gamma, -}$ are the Gaussian decoupling constants.
","[{""version"":""v1"",""created"":""Wed, 19 Dec 2018 16:05:43 GMT""}]","2018-12-20"
"1812.08050","Vineet Kumar","Vineet Kumar","On the relationship between charge and mass in General Relativity","This is a quick draft submitted to arxiv for preliminary comments and
  feedback, which would be much appreciated. More writing and figures are
  intended to be added",,,,"gr-qc hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper demonstrates a relationship between mass and charge through
explicit construction of exact Einstein-Maxwell spacetimes by embedding the
Schwarzschild and Kerr instantons in 5 dimensions. It is shown further how by
varying only the mass of an object, its electric field or apparent ""charge""
changes, while making it possible for two different mass values to yield the
same electric field strength. The 5-dimensional solution, however, reduces to
the familiar Coulomb limit $1/r^2$ for large distances.
","[{""version"":""v1"",""created"":""Wed, 19 Dec 2018 16:06:31 GMT""}]","2018-12-20"
"1812.08051","Stefanos Paschalis Dr","S. Paschalis, M. Petri, A.O. Macchiavelli, O. Hen and E. Piasetzky","Nucleon-nucleon correlations and the single-particle strength in atomic
  nuclei",,"Physics Letters B 800 (2020) 135110","10.1016/j.physletb.2019.135110",,"nucl-ex nucl-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We propose a phenomenological approach to examine the role of short- and
long-range nucleon-nucleon correlations in the quenching of single-particle
strength in atomic nuclei and their evolution in asymmetric nuclei and neutron
matter. These correlations are thought to be the reason for the quenching of
spectroscopic factors observed in $\rm (e,e'p)$, $\rm (p,2p)$ and transfer
reactions. We show that the recently observed increase of the high-momentum
component of the protons in neutron-rich nuclei is consistent with the reduced
proton spectroscopic factors. Our approach connects recent results on
short-range correlations from high-energy electron scattering experiments with
the quenching of spectroscopic factors and addresses for the first time
quantitatively this intriguing question in nuclear physics, in particular
regarding its isospin dependence. We also speculate about the nature of a {\sl
quasi-proton} (nuclear polaron) in neutron matter and its kinetic energy, an
important quantity for the properties of neutron stars.
","[{""version"":""v1"",""created"":""Wed, 19 Dec 2018 16:11:10 GMT""},{""version"":""v2"",""created"":""Mon, 21 Jan 2019 17:17:41 GMT""},{""version"":""v3"",""created"":""Thu, 20 Aug 2020 11:38:44 GMT""}]","2020-08-21"
"1812.08052","Davide Mazzini","Simone Bianco, Davide Mazzini, Paolo Napoletano, Raimondo Schettini","Multitask Painting Categorization by Deep Multibranch Neural Network","11 pages, under review",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this work we propose a new deep multibranch neural network to solve the
tasks of artist, style, and genre categorization in a multitask formulation. In
order to gather clues from low-level texture details and, at the same time,
exploit the coarse layout of the painting, the branches of the proposed
networks are fed with crops at different resolutions. We propose and compare
two different crop strategies: the first one is a random-crop strategy that
permits to manage the tradeoff between accuracy and speed; the second one is a
smart extractor based on Spatial Transformer Networks trained to extract the
most representative subregions. Furthermore, inspired by the results obtained
in other domains, we experiment the joint use of hand-crafted features directly
computed on the input images along with neural ones. Experiments are performed
on a new dataset originally sourced from wikiart.org and hosted by Kaggle, and
made suitable for artist, style and genre multitask learning. The dataset here
proposed, named MultitaskPainting100k, is composed by 100K paintings, 1508
artists, 125 styles and 41 genres. Our best method, tested on the
MultitaskPainting100k dataset, achieves accuracy levels of 56.5%, 57.2%, and
63.6% on the tasks of artist, style and genre prediction respectively.
","[{""version"":""v1"",""created"":""Wed, 19 Dec 2018 16:12:29 GMT""}]","2018-12-20"
"1812.08053","Alexander R. H. Smith","Alexander R. H. Smith","Communicating without shared reference frames","Comments welcome","Phys. Rev. A 99, 052315 (2019)","10.1103/PhysRevA.99.052315",,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We generalize a quantum communication protocol introduced by Bartlett et al.
[New. J. Phys. 11, 063013 (2009)] in which two parties communicating do not
share a classical reference frame, to the case where changes of their reference
frames form a one-dimensional noncompact Lie group. Alice sends to Bob the
state $\rho_R \otimes \rho_S$, where $\rho_S$ is the state of the system Alice
wishes to communicate and $\rho_R$ is the state of an ancillary system serving
as a token of her reference frame. Because Bob is ignorant of the relationship
between his reference frame and Alice's, he will describe the state $\rho_R
\otimes \rho_S$ as an average over all possible reference frames. Bob measures
the reference token and applies a correction to the system Alice wished to
communicate conditioned on the outcome of the measurement. The recovered state
$\rho_S'$ is decohered with respect to $\rho_S$, the amount of decoherence
depending on the properties of the reference token $\rho_R$. We present an
example of this protocol when Alice and Bob do not share a reference frame
associated with the one-dimensional translation group and use the fidelity
between $\rho_S$ and $\rho_S'$ to quantify the success of the recovery
operation.
","[{""version"":""v1"",""created"":""Wed, 19 Dec 2018 16:12:59 GMT""}]","2019-05-15"
"1812.08054","Gaetano Calogero","Gaetano Calogero and Nick R. Papior and Mohammad Koleini and Matthew
  Helmi Leth Larsen and Mads Brandbyge","Multi-scale approach to first-principles electron transport beyond 100
  nm",,"Nanoscale, 2019,11, 6153-6164","10.1039/C9NR00866G",,"cond-mat.mes-hall physics.comp-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Multi-scale computational approaches are important for studies of novel,
low-dimensional electronic devices since they are able to capture the different
length-scales involved in the device operation, and at the same time describe
critical parts such as surfaces, defects, interfaces, gates, and applied bias,
on a atomistic, quantum-chemical level. Here we present a multi-scale method
which enables calculations of electronic currents in two-dimensional devices
larger than 100 nm$^2$, where multiple perturbed regions described by density
functional theory (DFT) are embedded into an extended unperturbed region
described by a DFT-parametrized tight-binding model. We explain the details of
the method, provide examples, and point out the main challenges regarding its
practical implementation. Finally we apply it to study current propagation in
pristine, defected and nanoporous graphene devices, injected by chemically
accurate contacts simulating scanning tunneling microscopy probes.
","[{""version"":""v1"",""created"":""Wed, 19 Dec 2018 16:14:27 GMT""},{""version"":""v2"",""created"":""Wed, 3 Apr 2019 07:52:01 GMT""}]","2019-04-04"
